id,lat,lon,timestamp,source_url,license,sponsor,country,application_number,brand,generic,route,dosage_form,pharm_class,marketing_status,submission_type
ANDA077771,NaN,NaN,2023-02-27T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=077771,openFDA-public,HIKMA PHARMS,??,ANDA077771,AMLODIPINE BESYLATE,AMLODIPINE BESYLATE,ORAL,TABLET,,Discontinued,SUPPL
ANDA078071,NaN,NaN,2025-08-13T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=078071,openFDA-public,AMNEAL,??,ANDA078071,RISPERIDONE,RISPERIDONE,ORAL,TABLET,Atypical Antipsychotic [EPC],Prescription,SUPPL
ANDA078368,NaN,NaN,2007-12-14T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=078368,openFDA-public,AM REGENT,??,ANDA078368,FOMEPIZOLE,FOMEPIZOLE,INJECTION,INJECTABLE,Antidote [EPC],Prescription,ORIG
BLA017776,NaN,NaN,1976-11-16T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=017776,openFDA-public,JUBILANT DRAXIMAGE,??,BLA017776,PULMOLITE,TECHNETIUM TC-99M ALBUMIN AGGREGATED KIT,INJECTION,INJECTABLE,,Discontinued,ORIG
NDA017824,19.076,72.8777,1977-08-24T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=017824,openFDA-public,SUN PHARM INDS INC,IN,NDA017824,HALOG,HALCINONIDE,TOPICAL,OINTMENT,,Discontinued,SUPPL
NDA017871,40.4862,-74.4518,1994-03-16T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=017871,openFDA-public,BAUSCH,US,NDA017871,DEMSER,METYROSINE,ORAL,CAPSULE,Catecholamine Synthesis Inhibitor [EPC],Prescription,SUPPL
ANDA090270,40.089,-80.7137,2015-08-27T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=090270,openFDA-public,MYLAN INSTITUTIONAL,US,ANDA090270,MELPHALAN HYDROCHLORIDE,MELPHALAN HYDROCHLORIDE,INJECTION,INJECTABLE,,Prescription,SUPPL
ANDA090591,NaN,NaN,2013-01-07T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=090591,openFDA-public,BARR,??,ANDA090591,PHENTERMINE HYDROCHLORIDE,PHENTERMINE HYDROCHLORIDE,ORAL,CAPSULE,,Discontinued,SUPPL
ANDA086096,NaN,NaN,1990-05-03T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=086096,openFDA-public,WATSON LABS,??,ANDA086096,CHLORPHENIRAMINE MALEATE,CHLORPHENIRAMINE MALEATE,INJECTION,INJECTABLE,,Discontinued,SUPPL
ANDA085200,47.5596,7.5886,1992-07-31T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=085200,openFDA-public,SANDOZ,CH,ANDA085200,IMIPRAMINE HYDROCHLORIDE,IMIPRAMINE HYDROCHLORIDE,ORAL,TABLET,,Discontinued,SUPPL
ANDA085691,NaN,NaN,1982-07-27T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=085691,openFDA-public,FOUGERA PHARMS,??,ANDA085691,TRIAMCINOLONE ACETONIDE,TRIAMCINOLONE ACETONIDE,TOPICAL,OINTMENT,Corticosteroid [EPC],Prescription,SUPPL
ANDA087275,NaN,NaN,1989-03-27T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=087275,openFDA-public,WATSON LABS,??,ANDA087275,ACETAMINOPHEN AND CODEINE PHOSPHATE,ACETAMINOPHEN,ORAL,TABLET,,Discontinued,SUPPL
ANDA087679,NaN,NaN,1982-04-15T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=087679,openFDA-public,CENCI,??,ANDA087679,THEOPHYLLINE,THEOPHYLLINE,ORAL,ELIXIR,,Discontinued,ORIG
ANDA088037,NaN,NaN,1984-03-20T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=088037,openFDA-public,VANGARD,??,ANDA088037,PAPA-DEINE #3,ACETAMINOPHEN,ORAL,TABLET,,Discontinued,ORIG
ANDA088689,NaN,NaN,1992-09-01T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=088689,openFDA-public,CENT PHARMS,??,ANDA088689,THEOPHYLLINE,THEOPHYLLINE,ORAL,"CAPSULE, EXTENDED RELEASE",,Discontinued,SUPPL
ANDA089021,NaN,NaN,1987-12-21T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=089021,openFDA-public,NASKA,??,ANDA089021,CYPROHEPTADINE HYDROCHLORIDE,CYPROHEPTADINE HYDROCHLORIDE,ORAL,SYRUP,,Discontinued,ORIG
ANDA202981,NaN,NaN,2016-03-04T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=202981,openFDA-public,HOSPIRA,??,ANDA202981,SODIUM BICARBONATE,SODIUM BICARBONATE,INTRAVENOUS,SOLUTION,,Prescription,ORIG
ANDA203359,NaN,NaN,2019-12-06T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=203359,openFDA-public,MACLEODS PHARMS LTD,??,ANDA203359,QUETIAPINE FUMARATE,QUETIAPINE FUMARATE,ORAL,TABLET,,Prescription,SUPPL
ANDA203759,19.076,72.8777,2022-05-10T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=203759,openFDA-public,CIPLA,IN,ANDA203759,RITONAVIR,RITONAVIR,ORAL,TABLET,,Prescription,ORIG
ANDA090918,NaN,NaN,2020-08-06T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=090918,openFDA-public,APOTEX,??,ANDA090918,OLOPATADINE HYDROCHLORIDE,OLOPATADINE HYDROCHLORIDE,OPHTHALMIC,SOLUTION/DROPS,,Over-the-counter,SUPPL
ANDA091265,NaN,NaN,2022-07-08T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=091265,openFDA-public,APOTEX INC,??,ANDA091265,OLANZAPINE,OLANZAPINE,ORAL,"TABLET, ORALLY DISINTEGRATING",Atypical Antipsychotic [EPC],Prescription,SUPPL
NDA018876,NaN,NaN,1997-06-11T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=018876,openFDA-public,ICU MEDICAL INC,??,NDA018876,POTASSIUM CHLORIDE 5MEQ IN DEXTROSE 5% AND SODIUM CHLORIDE 0.3% IN PLASTIC CONTAINER,DEXTROSE,INJECTION,INJECTABLE,,Discontinued,SUPPL
ANDA201046,NaN,NaN,2020-02-25T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=201046,openFDA-public,CHARTWELL RX,??,ANDA201046,RANOLAZINE,RANOLAZINE,ORAL,"TABLET, EXTENDED RELEASE",Anti-anginal [EPC],Prescription,SUPPL
NDA018911,NaN,NaN,1995-08-24T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=018911,openFDA-public,HOSPIRA,??,NDA018911,"HEPARIN SODIUM 10,000 UNITS IN SODIUM CHLORIDE 0.9%",HEPARIN SODIUM,INJECTION,INJECTABLE,,Discontinued,SUPPL
ANDA201845,NaN,NaN,2015-04-28T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=201845,openFDA-public,JUBILANT CADISTA,??,ANDA201845,LOSARTAN POTASSIUM AND HYDROCHLOROTHIAZIDE,HYDROCHLOROTHIAZIDE,ORAL,TABLET,Thiazide Diuretic [EPC],Prescription,SUPPL
NDA202278,32.0853,34.7818,2015-08-24T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=202278,openFDA-public,TEVA BRANDED PHARM,IL,NDA202278,ZECUITY,SUMATRIPTAN SUCCINATE,IONTOPHORESIS,SYSTEM,,Discontinued,SUPPL
ANDA202624,NaN,NaN,2020-06-08T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=202624,openFDA-public,AM REGENT,??,ANDA202624,GANCICLOVIR SODIUM,GANCICLOVIR SODIUM,INJECTION,INJECTABLE,,Discontinued,SUPPL
ANDA207606,NaN,NaN,2023-01-12T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=207606,openFDA-public,APOTEX,??,ANDA207606,CYCLOSPORINE,CYCLOSPORINE,OPHTHALMIC,EMULSION,,Discontinued,ORIG
ANDA208017,NaN,NaN,2018-04-18T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=208017,openFDA-public,SPECTRA MDCL DEVICES,??,ANDA208017,LIDOCAINE HYDROCHLORIDE,LIDOCAINE HYDROCHLORIDE,INJECTION,INJECTABLE,,Prescription,ORIG
NDA208398,40.4862,-74.4518,2016-10-19T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=208398,openFDA-public,JANSSEN PHARMS,US,NDA208398,VERMOX,MEBENDAZOLE,ORAL,"TABLET, CHEWABLE",Anthelmintic [EPC],Discontinued,ORIG
NDA204114,47.5596,7.5886,2018-03-09T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=204114,openFDA-public,NOVARTIS,CH,NDA204114,MEKINIST,TRAMETINIB DIMETHYL SULFOXIDE,ORAL,TABLET,,Prescription,SUPPL
ANDA204511,NaN,NaN,2016-02-23T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=204511,openFDA-public,ANDA REPOSITORY,??,ANDA204511,LEVETIRACETAM,LEVETIRACETAM,ORAL,"TABLET, EXTENDED RELEASE",,Prescription,ORIG
ANDA204851,NaN,NaN,2015-09-21T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=204851,openFDA-public,IMPAX LABS INC,??,ANDA204851,METHYLTESTOSTERONE,METHYLTESTOSTERONE,ORAL,CAPSULE,Androgen [EPC],Prescription,ORIG
ANDA205269,NaN,NaN,2019-12-30T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=205269,openFDA-public,HISUN PHARM HANGZHOU,??,ANDA205269,DONEPEZIL HYDROCHLORIDE,DONEPEZIL HYDROCHLORIDE,ORAL,"TABLET, ORALLY DISINTEGRATING",,Prescription,SUPPL
ANDA205707,NaN,NaN,2024-04-04T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=205707,openFDA-public,MICRO LABS LTD INDIA,??,ANDA205707,AMOXICILLIN AND CLAVULANATE POTASSIUM,AMOXICILLIN,ORAL,TABLET,,Prescription,SUPPL
ANDA206055,NaN,NaN,2023-06-07T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=206055,openFDA-public,ZYDUS PHARMS,??,ANDA206055,ESOMEPRAZOLE MAGNESIUM,ESOMEPRAZOLE MAGNESIUM,ORAL,"FOR SUSPENSION, DELAYED RELEASE",,Prescription,ORIG
ANDA206465,NaN,NaN,2020-03-10T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=206465,openFDA-public,ALKEM LABS LTD,??,ANDA206465,ROSUVASTATIN CALCIUM,ROSUVASTATIN CALCIUM,ORAL,TABLET,,Prescription,SUPPL
ANDA206873,NaN,NaN,2024-09-25T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=206873,openFDA-public,SYNTHON PHARMS INC,??,ANDA206873,GLATIRAMER ACETATE,GLATIRAMER ACETATE,SUBCUTANEOUS,INJECTABLE,,Prescription,ORIG
ANDA207235,NaN,NaN,2016-08-12T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=207235,openFDA-public,APOTEX,??,ANDA207235,CETIRIZINE HYDROCHLORIDE ALLERGY,CETIRIZINE HYDROCHLORIDE,ORAL,CAPSULE,,Discontinued,ORIG
ANDA212204,NaN,NaN,2024-05-03T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=212204,openFDA-public,HETERO LABS LTD VI,??,ANDA212204,BORTEZOMIB,BORTEZOMIB,"INTRAVENOUS, SUBCUTANEOUS",INJECTABLE,Proteasome Inhibitor [EPC],Prescription,ORIG
ANDA212557,NaN,NaN,2019-07-24T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=212557,openFDA-public,TORRENT,??,ANDA212557,NYSTATIN,NYSTATIN,TOPICAL,CREAM,Polyene Antifungal [EPC],Prescription,ORIG
ANDA212923,17.385,78.4867,2024-12-12T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=212923,openFDA-public,AUROBINDO PHARMA,IN,ANDA212923,CLOZAPINE,CLOZAPINE,ORAL,"TABLET, ORALLY DISINTEGRATING",Atypical Antipsychotic [EPC],Prescription,ORIG
ANDA208754,NaN,NaN,2023-08-28T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=208754,openFDA-public,P AND L,??,ANDA208754,DOCOSANOL,DOCOSANOL,TOPICAL,CREAM,,Over-the-counter,SUPPL
ANDA209105,19.076,72.8777,2019-09-19T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=209105,openFDA-public,LUPIN LTD,IN,ANDA209105,ATOVAQUONE,ATOVAQUONE,ORAL,SUSPENSION,,Discontinued,SUPPL
ANDA209467,NaN,NaN,2018-05-04T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=209467,openFDA-public,ZYDUS PHARMS,??,ANDA209467,SUCCINYLCHOLINE CHLORIDE,SUCCINYLCHOLINE CHLORIDE,INJECTION,INJECTABLE,,Prescription,ORIG
ANDA209808,NaN,NaN,2023-05-03T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=209808,openFDA-public,PIRAMAL,??,ANDA209808,CLOBAZAM,CLOBAZAM,ORAL,TABLET,,Prescription,SUPPL
ANDA210140,NaN,NaN,2023-03-21T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=210140,openFDA-public,ZYDUS LIFESCIENCES,??,ANDA210140,DOXEPIN HYDROCHLORIDE,DOXEPIN HYDROCHLORIDE,ORAL,CAPSULE,,Prescription,ORIG
NDA020092,33.6189,-117.9298,1995-10-31T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020092,openFDA-public,ALLERGAN,US,NDA020092,DILACOR XR,DILTIAZEM HYDROCHLORIDE,ORAL,"CAPSULE, EXTENDED RELEASE",,Discontinued,SUPPL
NDA020136,NaN,NaN,1993-08-23T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020136,openFDA-public,PHARMOBEDIENT,??,NDA020136,DEMADEX,TORSEMIDE,ORAL,TABLET,,Discontinued,ORIG
ANDA211160,17.4399,78.4983,2025-07-21T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=211160,openFDA-public,DR REDDYS,IN,ANDA211160,FOSAPREPITANT DIMEGLUMINE,FOSAPREPITANT DIMEGLUMINE,INTRAVENOUS,POWDER,,Prescription,SUPPL
ANDA211519,NaN,NaN,2019-11-14T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=211519,openFDA-public,ZYDUS PHARMS,??,ANDA211519,COLCHICINE,COLCHICINE,ORAL,TABLET,,Prescription,SUPPL
ANDA211831,NaN,NaN,2021-12-08T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=211831,openFDA-public,REGCON HOLDINGS,??,ANDA211831,THIOTEPA,THIOTEPA,INJECTION,INJECTABLE,,Prescription,ORIG
ANDA217535,NaN,NaN,2023-08-23T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=217535,openFDA-public,NEXUS,??,ANDA217535,SODIUM CHLORIDE 0.9%,SODIUM CHLORIDE,INJECTION,SOLUTION,,Prescription,ORIG
ANDA217953,NaN,NaN,2026-02-23T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=217953,openFDA-public,ARMSTRONG PHARMS,??,ANDA217953,IPRATROPIUM BROMIDE,IPRATROPIUM BROMIDE,INHALATION,"AEROSOL, METERED",,Prescription,ORIG
ANDA218451,NaN,NaN,2024-06-12T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=218451,openFDA-public,ZYDUS PHARMS USA INC,??,ANDA218451,,,,,,,ORIG
ANDA214107,NaN,NaN,2025-01-22T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=214107,openFDA-public,GLAND,??,ANDA214107,PROCHLORPERAZINE EDISYLATE,PROCHLORPERAZINE EDISYLATE,INJECTION,INJECTABLE,,Prescription,SUPPL
ANDA213305,NaN,NaN,2025-12-10T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=213305,openFDA-public,DEVA HOLDING AS,??,ANDA213305,ISOPROTERENOL HYDROCHLORIDE,ISOPROTERENOL HYDROCHLORIDE,INJECTION,INJECTABLE,,Prescription,ORIG
ANDA213672,NaN,NaN,2023-07-24T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=213672,openFDA-public,EUGIA PHARMA,??,ANDA213672,PLERIXAFOR,PLERIXAFOR,SUBCUTANEOUS,SOLUTION,Hematopoietic Stem Cell Mobilizer [EPC],Prescription,ORIG
ANDA214513,NaN,NaN,2024-01-22T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=214513,openFDA-public,LAURUS,??,ANDA214513,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,ORAL,TABLET,,Prescription,ORIG
ANDA214926,NaN,NaN,2023-10-13T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=214926,openFDA-public,GLAND,??,ANDA214926,FOSPHENYTOIN SODIUM,FOSPHENYTOIN SODIUM,INJECTION,INJECTABLE,,Prescription,ORIG
ANDA215368,NaN,NaN,2023-03-03T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=215368,openFDA-public,PHARMOBEDIENT,??,ANDA215368,CARMUSTINE,CARMUSTINE,INJECTION,INJECTABLE,,Discontinued,ORIG
ANDA215777,17.385,78.4867,2023-09-14T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=215777,openFDA-public,AUROBINDO PHARMA LTD,IN,ANDA215777,IBUPROFEN,IBUPROFEN,ORAL,CAPSULE,Nonsteroidal Anti-inflammatory Drug [EPC],Over-the-counter,ORIG
ANDA216228,40.089,-80.7137,2024-05-20T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=216228,openFDA-public,MYLAN PHARMS INC,US,ANDA216228,PALIPERIDONE PALMITATE,PALIPERIDONE PALMITATE,INJECTABLE,"SUSPENSION, EXTENDED RELEASE",,None (Tentative Approval),ORIG
NDA216632,40.4862,-74.4518,2023-10-20T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=216632,openFDA-public,BAUSCH,US,NDA216632,CABTREO,ADAPALENE,TOPICAL,GEL,Retinoid [EPC],Prescription,ORIG
ANDA217071,NaN,NaN,2024-09-17T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=217071,openFDA-public,HETERO LABS LTD V,??,ANDA217071,ERTUGLIFLOZIN,ERTUGLIFLOZIN,ORAL,TABLET,,Discontinued,ORIG
NDA022327,NaN,NaN,2012-09-19T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=022327,openFDA-public,PERRIGO PHARMA INTL,??,NDA022327,PREVACID 24 HR,LANSOPRAZOLE,ORAL,"CAPSULE, DELAYED REL PELLETS",,Over-the-counter,SUPPL
ANDA040119,NaN,NaN,2021-03-04T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=040119,openFDA-public,PAI HOLDINGS,??,ANDA040119,ACETAMINOPHEN AND CODEINE PHOSPHATE,ACETAMINOPHEN,ORAL,SOLUTION,,Discontinued,SUPPL
ANDA218984,NaN,NaN,2026-03-16T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=218984,openFDA-public,APPCO,??,ANDA218984,ACAMPROSATE CALCIUM,ACAMPROSATE CALCIUM,ORAL,"TABLET, DELAYED RELEASE",,Prescription,ORIG
ANDA219603,NaN,NaN,2026-03-09T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=219603,openFDA-public,CONTRACT PHARMACAL,??,ANDA219603,FAMOTIDINE,FAMOTIDINE,ORAL,FOR SUSPENSION,,Prescription,ORIG
NDA020896,NaN,NaN,2011-02-05T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020896,openFDA-public,CHEPLAPHARM,??,NDA020896,XELODA,CAPECITABINE,ORAL,TABLET,Nucleoside Metabolic Inhibitor [EPC],Discontinued,SUPPL
BLA761444,NaN,NaN,2025-08-29T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=761444,openFDA-public,SHANGHAI HENLIUS BIOTECH,??,BLA761444,BILPREVDA,DENOSUMAB-NXXP,INJECTION,INJECTABLE,RANK Ligand Inhibitor [EPC],Prescription,ORIG
NDA010021,42.1814,-87.84,1983-12-08T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=010021,openFDA-public,ABBVIE,US,NDA010021,PLACIDYL,ETHCHLORVYNOL,ORAL,CAPSULE,,Discontinued,SUPPL
NDA021572,NaN,NaN,2012-10-11T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021572,openFDA-public,CUBIST PHARMS LLC,??,NDA021572,CUBICIN,DAPTOMYCIN,INTRAVENOUS,POWDER,,Discontinued,SUPPL
NDA021959,NaN,NaN,2024-06-05T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021959,openFDA-public,ADVANZ PHARMA,??,NDA021959,ORAPRED ODT,PREDNISOLONE SODIUM PHOSPHATE,ORAL,"TABLET, ORALLY DISINTEGRATING",,Prescription,SUPPL
ANDA070188,NaN,NaN,1985-10-02T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=070188,openFDA-public,WYETH AYERST,??,ANDA070188,NALOXONE,NALOXONE HYDROCHLORIDE,INJECTION,INJECTABLE,,Discontinued,ORIG
ANDA070519,NaN,NaN,1989-09-08T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=070519,openFDA-public,ROXANE,??,ANDA070519,PROPRANOLOL HYDROCHLORIDE,PROPRANOLOL HYDROCHLORIDE,ORAL,TABLET,,Discontinued,SUPPL
ANDA070826,NaN,NaN,2001-11-07T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=070826,openFDA-public,AM REGENT,??,ANDA070826,DOPAMINE HYDROCHLORIDE,DOPAMINE HYDROCHLORIDE,INJECTION,INJECTABLE,,Discontinued,SUPPL
ANDA065410,NaN,NaN,2024-08-13T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=065410,openFDA-public,HIKMA,??,ANDA065410,MYCOPHENOLATE MOFETIL,MYCOPHENOLATE MOFETIL,ORAL,CAPSULE,,Prescription,SUPPL
ANDA040423,NaN,NaN,2001-10-22T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=040423,openFDA-public,NESHER PHARMS,??,ANDA040423,PREDNISOLONE,PREDNISOLONE,ORAL,SYRUP,,Discontinued,ORIG
ANDA040717,NaN,NaN,2010-11-30T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=040717,openFDA-public,IMPAX LABS,??,ANDA040717,PRIMIDONE,PRIMIDONE,ORAL,TABLET,,Discontinued,SUPPL
NDA050759,47.563,7.5994,2015-07-09T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=050759,openFDA-public,ROCHE PALO,CH,NDA050759,CELLCEPT,MYCOPHENOLATE MOFETIL,ORAL,FOR SUSPENSION,,Prescription,SUPPL
ANDA061580,NaN,NaN,2000-09-25T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=061580,openFDA-public,X GEN PHARMS,??,ANDA061580,BACI-RX,BACITRACIN,FOR RX COMPOUNDING,POWDER,,Discontinued,SUPPL
ANDA062364,19.076,72.8777,1994-10-19T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=062364,openFDA-public,SUN PHARMA CANADA,IN,ANDA062364,NYSTATIN AND TRIAMCINOLONE ACETONIDE,NYSTATIN,TOPICAL,CREAM,Polyene Antifungal [EPC],Prescription,SUPPL
ANDA062745,39.7684,-86.1581,1992-02-05T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=062745,openFDA-public,LILLY,US,ANDA062745,KEFLET,CEPHALEXIN,ORAL,TABLET,,Discontinued,SUPPL
ANDA063321,NaN,NaN,1993-10-15T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=063321,openFDA-public,LEDERLE,??,ANDA063321,VANCOLED,VANCOMYCIN HYDROCHLORIDE,ORAL,FOR SOLUTION,,Discontinued,ORIG
ANDA065149,NaN,NaN,2015-08-13T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=065149,openFDA-public,HQ SPECLT PHARMA,??,ANDA065149,PENICILLIN G POTASSIUM,PENICILLIN G POTASSIUM,INJECTION,INJECTABLE,,Prescription,SUPPL
