id,lat,lon,timestamp,source_url,license,title,kind,description
wd-Q116841115-treaty-with-the-comanche-and-kiowa-1865,38.8951,-77.0364,1865-10-18T00:00:00Z,https://www.wikidata.org/wiki/Q116841115,CC-BY-SA-4.0,"Treaty with the Comanche and Kiowa, 1865",treaty,treaty between the United States and representatives of the Comanche and Kiowa
wd-Q115977992-u-s-treaty-with-the-cherokee-nation-1866,38.8951,-77.0364,1866-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q115977992,CC-BY-SA-4.0,U.S. Treaty with the Cherokee Nation (1866),treaty,"(Sections Related to the Freedmen) July 19, 1866. Ratified July 27, 1866. Proclaimed August 11, 1866 ARTICLE 4. All the Cherokees and freed persons who were formerly slaves to any Cherokee, and all free negroes not having been such slaves, who reside"
wd-Q116842059-treaty-with-the-kiowa-and-comanche-1867,38.8951,-77.0364,1867-10-21T00:00:00Z,https://www.wikidata.org/wiki/Q116842059,CC-BY-SA-4.0,"Treaty with the Kiowa and Comanche, 1867",treaty,treaty between the United States and representatives of the Comanche and Kiowa
wd-Q19032359-fort-bridger-treaty-of-1868,38.8951,-77.0364,1868-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q19032359,CC-BY-SA-4.0,Fort Bridger Treaty of 1868,treaty,1868 treaty between the United States and Shoshone
wd-Q113679344-treaty-with-the-ute-1868,38.8951,-77.0364,1868-03-02T00:00:00Z,https://www.wikidata.org/wiki/Q113679344,CC-BY-SA-4.0,"Treaty with the Ute, 1868",treaty,1868 treaty between the United States and seven bands of the Ute people
wd-Q123691912-paris-arbitral-award,38.8951,-77.0364,1899-10-03T00:00:00Z,https://www.wikidata.org/wiki/Q123691912,CC-BY-SA-4.0,Paris Arbitral Award,treaty,1899 international arbitration decision
wd-Q553024-treaty-of-berlin,38.8951,-77.0364,1899-12-02T00:00:00Z,https://www.wikidata.org/wiki/Q553024,CC-BY-SA-4.0,Treaty of Berlin,treaty,Treaty ending the Second Samoan Civil War
wd-Q1591801-hay-pauncefote-treaty,38.8951,-77.0364,1901-11-18T00:00:00Z,https://www.wikidata.org/wiki/Q1591801,CC-BY-SA-4.0,Hay–Pauncefote Treaty,treaty,1901 treaty between the United States and Great Britain
wd-Q131411353-amendments-to-the-treaties-of-commerce-and-navigation-between-china-and-the-,38.8951,-77.0364,1903-10-08T00:00:00Z,https://www.wikidata.org/wiki/Q131411353,CC-BY-SA-4.0,Amendments to the Treaties of Commerce and Navigation between China and the United States,treaty,
wd-Q548067-treaty-of-portsmouth,38.8951,-77.0364,1905-09-04T00:00:00Z,https://www.wikidata.org/wiki/Q548067,CC-BY-SA-4.0,Treaty of Portsmouth,treaty,1905 peace treaty that ended the Russo-Japanese War
wd-Q137321688-arbitration-convention-between-china-and-the-united-states,38.8951,-77.0364,1908-10-08T00:00:00Z,https://www.wikidata.org/wiki/Q137321688,CC-BY-SA-4.0,Arbitration Convention between China and the United States,treaty,1908 Sino-American treaty
wd-Q7795915-thomson-urrutia-treaty,38.8951,-77.0364,1914-04-06T00:00:00Z,https://www.wikidata.org/wiki/Q7795915,CC-BY-SA-4.0,Thomson–Urrutia Treaty,treaty,Bilateral Treaty between Colombia and the United States
wd-Q516642-treaty-of-berlin-1921,38.8951,-77.0364,1921-08-25T00:00:00Z,https://www.wikidata.org/wiki/Q516642,CC-BY-SA-4.0,Treaty of Berlin (1921),treaty,peace treaty
wd-Q5148888-colorado-river-compact,38.8951,-77.0364,1922-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q5148888,CC-BY-SA-4.0,Colorado River Compact,treaty,US interstate surface water allocation agreement
wd-Q5093784-chester-concession,38.8951,-77.0364,1923-04-10T00:00:00Z,https://www.wikidata.org/wiki/Q5093784,CC-BY-SA-4.0,Chester concession,treaty,"treaty proposed by Turkey, rejected by U.S."
wd-Q2481963-bucareli-agreements,38.8951,-77.0364,1923-08-13T00:00:00Z,https://www.wikidata.org/wiki/Q2481963,CC-BY-SA-4.0,Bucareli agreements,treaty,1923 agreement between Mexico and the United States
wd-Q16983546-hay-quesada-treaty,38.8951,-77.0364,1925-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q16983546,CC-BY-SA-4.0,Hay-Quesada Treaty,treaty,treaty between USA and Cuba
wd-Q704536-london-naval-treaty,38.8951,-77.0364,1930-04-22T00:00:00Z,https://www.wikidata.org/wiki/Q704536,CC-BY-SA-4.0,London Naval Treaty,treaty,"agreement between the United Kingdom, Japan, France, Italy and the United States, signed on 22 April 1930, which regulated submarine warfare and limited naval shipbuilding"
wd-Q137206783-treaty-of-arbitration-us,38.8951,-77.0364,1930-06-27T00:00:00Z,https://www.wikidata.org/wiki/Q137206783,CC-BY-SA-4.0,Treaty of Arbitration (US),treaty,1930 Sino-American treaty
wd-Q138060279-interstate-compact-to-conserve-oil-and-gas,38.8951,-77.0364,1935-02-16T00:00:00Z,https://www.wikidata.org/wiki/Q138060279,CC-BY-SA-4.0,Interstate Compact to Conserve Oil and Gas,treaty,interstate compact to prevent the physical waste of oil and gas
wd-Q7127602-palisades-interstate-park-commission,38.8951,-77.0364,1937-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q7127602,CC-BY-SA-4.0,Palisades Interstate Park Commission,treaty,interstate compact between the U.S. states of New York and New Jersey
wd-Q4564760-1940-republican-national-convention,38.8951,-77.0364,1940-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q4564760,CC-BY-SA-4.0,1940 Republican National Convention,treaty,political convention
wd-Q19032095-agreement-relating-to-the-defense-of-greenland,38.8951,-77.0364,1941-04-09T00:00:00Z,https://www.wikidata.org/wiki/Q19032095,CC-BY-SA-4.0,Agreement relating to the Defense of Greenland,treaty,
wd-Q1197115-ukusa-agreement,38.8951,-77.0364,1946-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q1197115,CC-BY-SA-4.0,UKUSA Agreement,treaty,secret treaty permitting internet surveillance
wd-Q19079959-nuremberg-judgement-sentences,38.8951,-77.0364,1946-10-01T00:00:00Z,https://www.wikidata.org/wiki/Q19079959,CC-BY-SA-4.0,Nuremberg Judgement Sentences,treaty,
wd-Q138698048-interstate-compact-for-mutual-military-aid-in-an-emergency,38.8951,-77.0364,1951-02-15T00:00:00Z,https://www.wikidata.org/wiki/Q138698048,CC-BY-SA-4.0,Interstate Compact For Mutual Military Aid in an Emergency,treaty,interstate compact for mutual military assistance
wd-Q105977840-1951-greenland-defense-agreement,38.8951,-77.0364,1951-04-27T00:00:00Z,https://www.wikidata.org/wiki/Q105977840,CC-BY-SA-4.0,1951 Greenland Defense Agreement,treaty,treaty between the Kingdom of Denmark and the United States of America regarding the defense and security of Greenland
