id,lat,lon,timestamp,source_url,license,name,kind,description
wd-Q8050253-yativ-abha,22.20775,76.97021,0500-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q8050253,CC-BY-SA-4.0,Yativṛṣabha,mathematician,6th-century Jain monk and mathematician
wd-Q858348-var-hamihira,23.182777777,75.777222222,0505-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q858348,CC-BY-SA-4.0,Varāhamihira,mathematician,"6th-century Hindu polymath, author of Brihat samhita"
wd-Q7967689-wang-xiaotong,35,105,0580-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q7967689,CC-BY-SA-4.0,Wang Xiaotong,mathematician,Chinese mathematician
wd-Q202943-brahmagupta,25,72.25,0598-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q202943,CC-BY-SA-4.0,Brahmagupta,mathematician,Indian mathematician and astronomer (c. 598 – c. 668 CE)
wd-Q470902-bhaskara-i,22.3,70.7833,0600-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q470902,CC-BY-SA-4.0,Bhaskara-I,mathematician,7th-century Indian mathematician
wd-Q330289-stephen-of-alexandria,31.1975,29.8925,0600-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q330289,CC-BY-SA-4.0,Stephen of Alexandria,mathematician,philosopher
wd-Q712581-li-chunfeng,34.52178,107.39494,0602-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q712581,CC-BY-SA-4.0,Li Chunfeng,mathematician,"ancient Chinese mathematician, astronomer and historian"
wd-Q471769-anania-shirakatsi,40.84805556,43.92138889,0610-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q471769,CC-BY-SA-4.0,Anania Shirakatsi,mathematician,Armenian scientist
wd-Q471769-anania-shirakatsi,40.840555555,43.915833333,0610-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q471769,CC-BY-SA-4.0,Anania Shirakatsi,mathematician,Armenian scientist
wd-Q710705-yi-xing,36.07597,115.19662,0683-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q710705,CC-BY-SA-4.0,Yi Xing,mathematician,8th-century Buddhist monk and astronomer
wd-Q561251-vergilius-of-salzburg,53,-8,0700-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q561251,CC-BY-SA-4.0,Vergilius of Salzburg,mathematician,"Irish churchman, astronomer, bishop of Salzburg"
wd-Q167852-jabir-ibn-hayyan,36.486138888,59.517555555,0721-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q167852,CC-BY-SA-4.0,Jabir ibn Hayyan,mathematician,8th-century Islamic alchemist and author
wd-Q945425-mashallah-ibn-athari,30.515,47.81,0740-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q945425,CC-BY-SA-4.0,Mashallah ibn Athari,mathematician,Persian Jewish astrologer and astronomer (c. 740–815 AD)
wd-Q584679-mu-ammad-ibn-ibr-h-m-al-faz-r,32.03,44.4,0746-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q584679,CC-BY-SA-4.0,Muḥammad ibn Ibrāhīm al-Fazārī,mathematician,Persian mathematician and astronomer
wd-Q4675911-m-s-ibn-sh-kir,36,62,0750-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q4675911,CC-BY-SA-4.0,Mūsā ibn Shākir,mathematician,Iranian mathematician and astronomer
wd-Q2475262-habash-al-hasib-al-marwazi,37.662777777,62.1925,0766-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q2475262,CC-BY-SA-4.0,Habash al-Hasib al-Marwazi,mathematician,"astronomer, mathematician, and geographer"
wd-Q353889-sahl-ibn-bishr,36.469722222,52.350833333,0786-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q353889,CC-BY-SA-4.0,Sahl ibn Bishr,mathematician,9th century Syriac astronomer and mathematician (c. 786 - c. 845)
wd-Q11373-abu-ma-shar-al-balkhi,36.758055555,66.898888888,0787-08-14T00:00:00Z,https://www.wikidata.org/wiki/Q11373,CC-BY-SA-4.0,Abu Ma'shar al-Balkhi,mathematician,Persian astrologer and philosopher (787–886)
wd-Q681601-leo-the-mathematician,39.6,22.2,0790-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q681601,CC-BY-SA-4.0,Leo the Mathematician,mathematician,"Byzantine philosopher, mathematician and logician"
wd-Q527284-ya-q-b-ibn-riq,33.315277777,44.366111111,0800-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q527284,CC-BY-SA-4.0,Yaʿqūb ibn Ṭāriq,mathematician,Persian scholar
wd-Q423210-ban-m-s,33.315277777,44.366111111,0800-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q423210,CC-BY-SA-4.0,Banū Mūsā,mathematician,"Persian brothers, mathematicians and astronomers"
wd-Q5589914-govindasv-mi,10,76.3,0800-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q5589914,CC-BY-SA-4.0,Govindasvāmi,mathematician,Indian mathematician
wd-Q2474911-al-abb-s-ibn-said-al-jawhar,33.315277777,44.366111111,0800-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q2474911,CC-BY-SA-4.0,Al-Abbās ibn Said al-Jawharī,mathematician,mathematician
wd-Q37727567-muhammad-banu-musa,33.315277777,44.366111111,0800-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q37727567,CC-BY-SA-4.0,Muhammad Banu Musa,mathematician,"Born: about 800 in Baghdad, Iraq; Died: after 873 in Iraq"
wd-Q179759-al-kindi,32.03,44.4,0801-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q179759,CC-BY-SA-4.0,Al-Kindi,mathematician,"Muslim Arab philosopher, mathematician and physician (c.801–873)"
wd-Q293689-al-ya-qubi,33.315277777,44.366111111,0801-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q293689,CC-BY-SA-4.0,al-Yaʿqubi,mathematician,9th-century Arab geographer and historian
wd-Q37727567-muhammad-banu-musa,33.315277777,44.366111111,0803-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q37727567,CC-BY-SA-4.0,Muhammad Banu Musa,mathematician,"Born: about 800 in Baghdad, Iraq; Died: after 873 in Iraq"
wd-Q37726928-al-hasan-banu-musa,33.315277777,44.366111111,0810-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q37726928,CC-BY-SA-4.0,al-Hasan Banu Musa,mathematician,Islamic mathematician (c. 810 - c. 873)
wd-Q2269861-mah-v-ra,12.308611111,76.653055555,0817-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q2269861,CC-BY-SA-4.0,Mahāvīra,mathematician,mathematician
wd-Q1621474-qusta-ibn-luqa,34.006111111,36.208611111,0820-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q1621474,CC-BY-SA-4.0,Qusta ibn Luqa,mathematician,"Syrian Melkite Christian physician, philosopher, astronomer, mathematician and translator (820–912)"
wd-Q1621474-qusta-ibn-luqa,34.015363,36.200556,0820-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q1621474,CC-BY-SA-4.0,Qusta ibn Luqa,mathematician,"Syrian Melkite Christian physician, philosopher, astronomer, mathematician and translator (820–912)"
wd-Q2594199-al-mahani,30.061111111,57.291388888,0820-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q2594199,CC-BY-SA-4.0,Al-Mahani,mathematician,Muslim mathematician and astronomer
wd-Q293520-ab-an-fa-d-nawar,34.583333333,47.433055555,0828-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q293520,CC-BY-SA-4.0,Abū Ḥanīfa Dīnawarī,mathematician,Persian Islamic polymath (died 895)
wd-Q3561501-ishaq-ibn-hunayn,33.315277777,44.366111111,0830-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q3561501,CC-BY-SA-4.0,Ishaq ibn Hunayn,mathematician,physician
wd-Q2474911-al-abb-s-ibn-said-al-jawhar,33.315277777,44.366111111,0830-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q2474911,CC-BY-SA-4.0,Al-Abbās ibn Said al-Jawharī,mathematician,mathematician
wd-Q7245960-prithudaka,22.20775,76.97021,0830-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q7245960,CC-BY-SA-4.0,Prithudaka,mathematician,Indian mathematician
wd-Q4117210-ahmad-ibn-al-tayyib-al-sarakhsi,36.545,61.157777777,0833-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q4117210,CC-BY-SA-4.0,Ahmad ibn al-Tayyib al-Sarakhsi,mathematician,9th century Persian historian and philosopher
wd-Q1621474-qusta-ibn-luqa,34.006111111,36.208611111,0835-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q1621474,CC-BY-SA-4.0,Qusta ibn Luqa,mathematician,"Syrian Melkite Christian physician, philosopher, astronomer, mathematician and translator (820–912)"
wd-Q1621474-qusta-ibn-luqa,34.015363,36.200556,0835-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q1621474,CC-BY-SA-4.0,Qusta ibn Luqa,mathematician,"Syrian Melkite Christian physician, philosopher, astronomer, mathematician and translator (820–912)"
wd-Q2198528-ahmad-ibn-yusuf,33.315277777,44.366111111,0835-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q2198528,CC-BY-SA-4.0,Ahmad ibn Yusuf,mathematician,Arabic mathematician
wd-Q250568-th-bit-ibn-qurra,36.870833333,39.025,0836-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q250568,CC-BY-SA-4.0,Thābit ibn Qurra,mathematician,Mesopotamian astronomer and mathematician
wd-Q250568-th-bit-ibn-qurra,36.866351,39.028865,0836-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q250568,CC-BY-SA-4.0,Thābit ibn Qurra,mathematician,Mesopotamian astronomer and mathematician
wd-Q3630631-a-karan-r-ya-a,22.20775,76.97021,0840-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q3630631,CC-BY-SA-4.0,Śaṅkaranārāyaṇa,mathematician,Indian astronomer and mathematician
wd-Q335103-ab-k-mil-shuj-ibn-aslam,27,29,0850-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q335103,CC-BY-SA-4.0,Abū Kāmil Shujāʿ ibn Aslam,mathematician,Islamic Mathematician
wd-Q335516-abu-zayd-al-balkhi,36.758055555,66.898888888,0850-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q335516,CC-BY-SA-4.0,Abu Zayd al-Balkhi,mathematician,Persian polymath
